,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
2559,tm414340,Spivak,MOVIE,2018,Not Available,91,comedy,US,,tt6342110,5.6,754.0,2.897,5.6
2560,tm313118,"Love, Surreal and Odd",MOVIE,2017,G,95,romance,TR,,tt6555772,5.6,3240.0,2.354,5.2
2561,tm408871,Jefe,MOVIE,2018,Not Available,89,comedy,ES,,tt7527538,5.4,1102.0,5.169,5.5
2562,ts83204,Million Pound Menu,SHOW,2018,Not Available,60,reality,GB,2.0,tt8488494,6.6,565.0,4.744,6.2
2563,tm363787,Christmas in the Heartland,MOVIE,2017,Not Available,90,family,US,,tt3396114,5.8,1435.0,5.296,6.3
2564,tm409817,Sir,MOVIE,2018,Not Available,98,drama,FR,,tt7142506,7.7,7109.0,5.83,7.1
2565,ts80751,The Break with Michelle Wolf,SHOW,2018,TV-MA,26,comedy,US,1.0,tt8010342,5.1,1870.0,2.61,4.8
2566,tm286520,Jim Gaffigan: Cinco,MOVIE,2017,Not Available,73,comedy,US,,tt6090102,7.1,2406.0,4.413,7.0
2567,tm244287,Half Girlfriend,MOVIE,2017,Not Available,135,drama,IN,,tt5474042,4.5,7233.0,9.16,6.7
2568,ts74765,Daughters of Destiny,SHOW,2017,Not Available,61,documentation,IN,1.0,tt1877895,8.6,922.0,2.962,7.7
2569,tm364206,Ex-Shaman,MOVIE,2018,Not Available,81,documentation,BR,,tt7754564,7.1,253.0,1.688,6.7
2570,tm411358,The American Meme,MOVIE,2018,Not Available,90,documentation,US,,tt8106160,6.7,16650.0,4.687,5.9
2571,ts82559,Amazing Interiors,SHOW,2018,TV-PG,26,documentation,GB,1.0,tt8747342,6.6,802.0,3.207,6.4
2572,ts81944,The Comedy Lineup,SHOW,2018,TV-MA,15,comedy,,2.0,tt10777324,5.9,461.0,0.84,6.0
2573,tm283559,The Art of Loving: Story of Michalina Wislocka,MOVIE,2017,Not Available,121,comedy,PL,,tt5805298,7.1,3690.0,6.458,6.6
2574,ts75887,Paul Hollywood's Big Continental Road Trip,SHOW,2017,TV-14,59,european,GB,1.0,tt7936386,7.4,211.0,2.926,6.0
2575,ts89372,Titipo Titipo,SHOW,2018,TV-Y,18,animation,KR,2.0,tt12987396,6.8,20.0,1.862,9.5
2576,tm363922,Dovlatov,MOVIE,2018,PG-13,126,drama,RU,,tt7763020,6.4,1994.0,3.554,6.4
2577,ts81856,Borges,SHOW,2018,TV-MA,0,comedy,BR,2.0,tt7895652,6.2,172.0,1.415,7.8
2578,ts76771,Stretch Armstrong & the Flex Fighters,SHOW,2017,TV-G,23,animation,US,2.0,tt1379164,6.1,318.0,4.919,7.6
2579,tm476960,El testigo,MOVIE,2018,Not Available,76,documentation,,,tt9149838,8.1,213.0,,
2580,ts84335,1983,SHOW,2018,TV-MA,57,drama,PL,1.0,tt7371666,6.7,4169.0,9.601,6.5
2581,tm373873,Weed the People,MOVIE,2018,Not Available,98,documentation,US,,tt7968976,7.3,344.0,2.786,8.0
2582,tm366143,Maktub,MOVIE,2017,PG-13,100,comedy,IL,,tt7252000,7.3,2743.0,3.088,7.2
2583,tm372969,Love per Square Foot,MOVIE,2018,Not Available,133,comedy,IN,,tt7853242,7.2,8273.0,6.028,6.7
2584,ts93947,Wrong Kind of Black,SHOW,2018,TV-MA,16,comedy,AU,1.0,tt8660874,7.6,149.0,0.673,7.5
2585,ts82160,Harvey Street Kids,SHOW,2018,TV-Y7,24,action,US,4.0,tt7758552,6.7,254.0,9.06,8.5
2586,ts83247,Stay Here,SHOW,2018,TV-PG,32,documentation,US,1.0,tt8773338,7.4,1101.0,2.49,7.0
2587,tm405738,Perdida,MOVIE,2018,R,103,thriller,AR,,tt7841496,5.6,4762.0,18.855,6.3
2588,ts86994,Serial Killer with Piers Morgan,SHOW,2017,TV-14,47,documentation,GB,2.0,tt7667038,3.9,1404.0,0.884,2.8
2589,tm319512,The Girl from the Song,MOVIE,2017,Not Available,102,romance,ES,,tt6336270,5.6,1775.0,8.448,6.1
2590,tm374357,Going for Gold,MOVIE,2018,G,89,family,AU,,tt7104578,4.7,557.0,7.581,6.8
2591,tm326089,Mubarakan,MOVIE,2017,PG-13,156,romance,IN,,tt6272828,5.6,3961.0,3.731,6.2
2592,ts80084,Dragon Pilot: Hisone and Masotan,SHOW,2018,TV-14,25,fantasy,JP,1.0,tt8528256,6.9,501.0,7.435,7.9
2593,ts76646,Blazing Transfer Students,SHOW,2017,TV-MA,26,action,JP,1.0,tt7931520,6.9,121.0,1.481,8.0
2594,ts75138,Argon,SHOW,2017,Not Available,63,drama,KR,1.0,tt7094798,7.3,266.0,4.679,7.3
2595,tm445255,Qismat,MOVIE,2018,Not Available,140,drama,IN,,tt8665634,8.1,3101.0,1.66,7.3
2596,ts75491,Fire Chasers,SHOW,2017,Not Available,55,documentation,US,1.0,tt7293754,6.5,371.0,1.715,6.3
2597,tm358609,Sara's Notebook,MOVIE,2018,R,115,thriller,ES,,tt6599742,5.9,2725.0,9.543,6.1
2598,tm409494,Ali Wong: Hard Knock Wife,MOVIE,2018,Not Available,64,comedy,US,,tt7410684,7.3,4922.0,6.979,7.0
2599,tm366973,Tom Segura: Disgraceful,MOVIE,2018,PG-13,74,documentation,US,,tt7379330,7.5,3851.0,4.896,7.0
2600,tm852185,Limitless,MOVIE,2017,Not Available,59,documentation,IN,,,,,1.546,
2601,ts80342,AMO,SHOW,2018,TV-MA,24,crime,PH,1.0,tt7218736,6.4,409.0,3.804,6.0
2602,ts57291,Unrequited Love,SHOW,2017,Not Available,33,drama,JP,1.0,tt6917420,6.7,10.0,2.723,10.0
2603,tm431760,Paskal,MOVIE,2018,Not Available,114,war,MY,,tt9063106,6.8,2964.0,21.554,7.7
2604,tm295558,The Grown-Ups,MOVIE,2017,Not Available,82,documentation,NL,,tt6618178,7.7,261.0,1.904,7.2
2605,tm434883,Been So Long,MOVIE,2018,Not Available,100,music,GB,,tt1682886,5.4,1108.0,5.732,5.7
2606,tm360945,Soorma,MOVIE,2018,PG-13,131,sport,IN,,tt7690638,7.3,5183.0,2.446,7.5
2607,tm446206,Angela's Christmas,MOVIE,2017,G,30,family,CA,,,,,9.429,6.8
2608,tm320785,The Mars Generation,MOVIE,2017,Not Available,97,documentation,US,,tt6333096,6.5,999.0,3.6,6.6
2609,tm314939,Kalushi : The Story of Solomon Mahlangu,MOVIE,2017,Not Available,106,thriller,ZA,,tt3487278,6.5,321.0,1.597,6.2
2610,tm345767,The Maus,MOVIE,2017,Not Available,90,fantasy,ES,,tt5586362,4.7,6422.0,5.954,5.2
2611,tm405901,Family Blood,MOVIE,2018,Not Available,92,drama,US,,tt7895904,4.2,2955.0,8.168,4.6
2612,tm445456,Pihu,MOVIE,2018,G,91,drama,IN,,tt8458202,6.7,2482.0,6.676,7.7
2613,tm322200,Superlopez,MOVIE,2018,G,108,european,ES,,tt4110388,5.4,3635.0,10.953,5.3
2614,tm358813,Judd Apatow: The Return,MOVIE,2017,Not Available,69,comedy,US,,tt7741238,6.2,1321.0,5.846,6.3
2615,tm424888,Armed to the Teeth,MOVIE,2018,Not Available,105,thriller,MX,,tt7609436,7.9,650.0,4.821,7.0
2616,tm323195,Sarah Silverman: A Speck of Dust,MOVIE,2017,Not Available,71,documentation,US,,tt6948354,6.9,3744.0,5.289,6.9
2617,tm244277,Pa Paandi,MOVIE,2017,Not Available,125,drama,IN,,tt6734886,7.4,1734.0,2.999,7.0
2618,tm314295,Nobody Speak: Trials of the Free Press,MOVIE,2017,Not Available,95,documentation,US,,tt6333064,6.4,4133.0,5.286,6.1
2619,tm368441,Aapla Manus,MOVIE,2018,Not Available,132,drama,IN,,tt7867076,7.0,933.0,1.654,5.6
2620,tm325433,Dismissal,MOVIE,2017,Not Available,90,comedy,AR,,tt6580972,5.0,979.0,5.316,5.0
2621,tm444799,Christmas Catch,MOVIE,2018,Not Available,80,comedy,CA,,tt8322908,5.3,1439.0,2.463,5.4
2622,tm359030,F.R.E.D.I.,MOVIE,2018,Not Available,89,scifi,XX,,tt6146590,4.9,1018.0,4.275,6.4
2623,tm233345,Love Beats Rhymes,MOVIE,2017,R,105,drama,US,,tt4686108,5.3,1072.0,6.917,5.7
2624,ts84985,Robozuna,SHOW,2018,Not Available,23,animation,GB,3.0,tt8454808,6.7,94.0,3.034,8.2
2625,tm309115,Naam Shabana,MOVIE,2017,Not Available,147,drama,IN,,tt6170954,6.2,6757.0,6.256,5.8
2626,tm358242,Brian Regan: Nunchucks and Flamethrowers,MOVIE,2017,Not Available,61,documentation,US,,tt7679532,6.3,681.0,1.985,6.2
2627,tm320206,#realityhigh,MOVIE,2017,Not Available,99,comedy,US,,tt6119504,5.1,6357.0,10.701,6.4
2628,ts80671,We Speak Dance,SHOW,2018,TV-MA,22,documentation,US,1.0,tt7737500,7.4,148.0,0.992,8.3
2629,tm358239,DeRay Davis: How to Act Black,MOVIE,2017,PG,66,comedy,US,,tt7288084,6.1,432.0,2.337,6.1
2630,tm351688,Def Comedy Jam 25,MOVIE,2017,Not Available,81,documentation,US,,tt7427130,6.6,1101.0,3.539,6.1
2631,tm362264,The Gift,MOVIE,2017,Not Available,85,drama,TZ,,tt6856604,8.0,25.0,1.03,8.0
2632,ts83429,Take My Brother Away,SHOW,2018,Not Available,46,comedy,,1.0,tt8894324,6.7,167.0,2.593,8.2
2633,tm463827,Paranormal Investigation,MOVIE,2018,Not Available,92,thriller,FR,,tt9866700,3.7,1671.0,5.104,4.5
2634,ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,24,scifi,US,1.0,tt7322926,6.8,167.0,5.23,7.8
2635,ts85217,Motown Magic,SHOW,2018,TV-Y,15,music,US,2.0,tt8959860,7.9,294.0,1.372,9.3
2636,tm421125,The Suit,MOVIE,2018,Not Available,96,drama,EG,,tt8805486,5.3,1645.0,1.837,7.0
2637,ts78757,Dave Chappelle: Equanimity & The Bird Revelation,SHOW,2017,TV-MA,57,comedy,US,1.0,,,,0.669,8.5
2638,tm311283,Amy Schumer: The Leather Special,MOVIE,2017,Not Available,57,comedy,US,,tt6616074,3.1,9830.0,5.336,4.1
2639,ts82192,Samantha!,SHOW,2018,TV-MA,28,comedy,BR,2.0,tt6626676,6.5,517.0,3.396,6.1
2640,tm275004,Bon Cop Bad Cop 2,MOVIE,2017,Not Available,126,comedy,CA,,tt4738174,6.6,4152.0,8.058,6.4
2641,tm358949,A Very Country Christmas,MOVIE,2017,G,83,family,CA,,tt7001906,6.0,1640.0,5.576,6.5
2642,ts85953,Paprika,SHOW,2018,TV-Y,13,animation,US,1.0,tt12740488,7.9,27.0,0.733,5.0
2643,tm418870,Close Enemies,MOVIE,2018,Not Available,111,thriller,FR,,tt6527586,6.4,2629.0,7.993,5.9
2644,tm413955,A Fortunate Man,MOVIE,2018,Not Available,162,drama,DK,,tt8436026,7.2,6194.0,10.194,6.9
2645,tm348073,Pup Star: Better 2Gether,MOVIE,2017,G,90,family,US,,tt6357074,4.3,239.0,3.805,6.0
2646,tm359658,The 3rd Eye,MOVIE,2017,Not Available,107,european,ID,,tt6506146,5.1,1405.0,8.045,5.5
2647,tm357272,Barbra: The Music ... The Mem'ries ... The Magic!,MOVIE,2017,Not Available,108,music,US,,tt7588850,7.5,448.0,4.214,7.4
2648,ts84167,Age of Rebellion,SHOW,2018,TV-MA,72,crime,TW,1.0,tt8931836,8.6,49.0,3.151,6.0
2649,tm408892,Unbridled,MOVIE,2018,Not Available,96,european,IT,,tt7474914,5.0,507.0,11.503,5.3
2650,tm371619,Sabrina,MOVIE,2018,Not Available,98,horror,ID,,tt7981492,4.1,1757.0,19.396,5.3
2651,tm337040,Maz Jobrani: Immigrant,MOVIE,2017,Not Available,67,comedy,US,,tt7164714,6.7,859.0,1.551,6.2
2652,tm361505,48 Christmas Wishes,MOVIE,2017,Not Available,84,comedy,CA,,tt7422638,3.9,1105.0,8.282,5.4
2653,ts317239,Falling in Love Like a Romantic Drama,SHOW,2018,TV-14,40,reality,JP,3.0,tt20421388,,,3.178,10.0
2654,ts86279,Nailed It! Holiday!,SHOW,2018,TV-PG,33,reality,US,2.0,tt8760264,7.7,1098.0,3.101,8.0
2655,tm417111,How to Get Over a Breakup,MOVIE,2018,Not Available,104,comedy,PE,,tt8435268,6.1,2003.0,8.877,6.8
2656,tm429984,Pachamama,MOVIE,2018,PG,72,european,LU,,tt5541002,6.8,864.0,5.619,7.1
2657,tm307551,Katherine Ryan: In Trouble,MOVIE,2017,Not Available,63,comedy,GB,,tt6540084,7.0,2195.0,3.886,6.5
2658,ts265844,#ABtalks,SHOW,2018,TV-PG,68,,,1.0,tt12635254,9.6,7.0,,
2659,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,drama,KR,1.0,tt8835780,6.7,108.0,3.867,8.4
2660,ts103638,Standup and Away! with Brian Regan,SHOW,2018,TV-PG,25,comedy,US,1.0,tt9384194,5.7,400.0,1.208,7.7
2661,tm449262,Ascharya Fuck It,MOVIE,2018,Not Available,90,drama,IN,,tt6531196,5.1,914.0,3.2,5.2
2662,ts76159,Super Monsters,SHOW,2017,TV-Y,13,animation,CA,3.0,tt10370958,6.2,417.0,8.924,7.6
2663,tm412489,Dear Son,MOVIE,2018,Not Available,100,drama,BE,,tt7537960,6.5,405.0,1.762,6.3
2664,tm407318,Sofía Niño de Rivera: Natural Selection,MOVIE,2018,Not Available,62,comedy,MX,,tt7607378,6.9,241.0,1.151,6.2
2665,tm429382,Nappily Ever After,MOVIE,2018,NC-17,98,drama,US,,tt0365545,6.4,9224.0,11.48,7.2
2666,tm321073,Judwaa 2,MOVIE,2017,Not Available,150,romance,IN,,tt5456546,3.6,10740.0,5.689,5.8
2667,tm353627,Christina P: Mother Inferior,MOVIE,2017,Not Available,59,comedy,US,,tt7057376,6.4,1001.0,1.906,6.1
2668,ts58480,Ari Shaffir: Double Negative,SHOW,2017,Not Available,47,comedy,US,1.0,,,,1.739,6.2
2669,tm411313,Forgive Us Our Debts,MOVIE,2018,Not Available,104,drama,IT,,tt6679412,6.2,1604.0,5.855,6.1
2670,tm367264,Milada,MOVIE,2017,Not Available,130,drama,CZ,,tt4554212,6.3,1331.0,8.556,7.0
2671,ts79988,Lost Song,SHOW,2018,TV-14,24,action,JP,1.0,tt7211600,7.0,375.0,4.07,8.2
2672,ts86302,Check The Store Next Door,SHOW,2018,TV-14,30,comedy,ID,2.0,tt9545904,7.7,138.0,2.671,6.2
2673,ts83710,First and Last,SHOW,2018,TV-MA,41,documentation,US,1.0,tt8893502,6.7,423.0,4.425,7.7
2674,ts55576,Buddy Thunderstruck,SHOW,2017,TV-Y7,23,animation,US,2.0,tt6591468,7.7,495.0,3.267,8.4
2675,ts84330,Oh My Ghost,SHOW,2018,Not Available,68,drama,TH,1.0,,,,2.139,8.2
2676,tm334949,Right Here Right Now,MOVIE,2018,Not Available,89,music,DE,,tt7390118,5.4,311.0,2.13,4.2
2677,ts222363,Monkart,SHOW,2017,TV-Y7,12,,KR,1.0,,,,0.682,
2678,ts77011,The Many Faces of Ito,SHOW,2017,Not Available,30,romance,JP,1.0,tt7134506,6.7,248.0,4.347,7.5
2679,ts56251,ID-0,SHOW,2017,TV-14,24,action,JP,1.0,tt7161218,6.1,324.0,3.167,6.3
2680,tm365961,Mustang Island,MOVIE,2017,Not Available,86,drama,US,,tt6589292,6.2,537.0,2.194,6.2
2681,tm413418,Cycle,MOVIE,2018,Not Available,96,comedy,IN,,tt6627630,8.1,504.0,1.363,
2682,ts84644,Westside,SHOW,2018,TV-MA,50,reality,US,1.0,tt8693758,6.1,166.0,0.6,4.0
2683,tm370440,Paradox,MOVIE,2018,Not Available,73,western,US,,tt7949046,3.9,713.0,5.157,3.6
2684,tm328052,Sparring,MOVIE,2017,Not Available,95,sport,FR,,tt7222552,6.4,627.0,4.202,5.8
2685,tm359975,The Chase,MOVIE,2017,Not Available,110,drama,KR,,tt8088944,6.6,3020.0,8.707,6.8
2686,ts95274,Age of Tanks,SHOW,2017,TV-PG,54,history,FR,1.0,tt8107992,7.3,900.0,2.108,6.7
2687,tm348467,Invisible,MOVIE,2017,Not Available,87,drama,AR,,tt6596630,6.0,779.0,11.565,5.8
2688,ts101883,Regiment Diaries,SHOW,2018,TV-PG,42,documentation,,2.0,tt9642576,8.6,84.0,1.111,
2689,tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,Not Available,65,comedy,US,,tt9238720,6.7,536.0,2.545,7.4
2690,tm429567,Party Monster: Scratching the Surface,MOVIE,2018,PG-13,33,comedy,US,,,,,1.35,6.9
2691,tm413129,Goyo: The Boy General,MOVIE,2018,Not Available,155,war,PH,,tt8443480,6.7,799.0,3.961,7.0
2692,tm444821,5 Star Christmas,MOVIE,2018,Not Available,92,european,IT,,tt8775056,4.5,775.0,8.805,4.2
2693,tm443537,Ani... Dr. Kashinath Ghanekar,MOVIE,2018,Not Available,159,drama,IN,,tt8784906,8.4,1087.0,1.398,
2694,tm435487,Suzzanna: Buried Alive,MOVIE,2018,Not Available,125,thriller,ID,,tt9044128,5.5,914.0,6.96,5.7
2695,tm422715,Stree,MOVIE,2018,Not Available,128,horror,IN,,tt8108202,7.5,33455.0,6.009,7.0
2696,tm558730,A Champion Heart,MOVIE,2018,G,90,family,US,,tt4738912,5.9,406.0,3.756,8.2
2697,tm283322,Burning Sands,MOVIE,2017,Not Available,105,thriller,US,,tt5826432,6.0,2854.0,9.374,5.8
2698,tm356666,Judah Friedlander: America Is the Greatest Country in the United States,MOVIE,2017,R,84,documentation,US,,tt7582890,7.8,1447.0,2.281,7.4
2699,tm285329,Take the 10,MOVIE,2017,Not Available,80,comedy,US,,tt5792472,4.7,3159.0,8.599,5.2
2700,tm422359,Aurora,MOVIE,2018,Not Available,110,horror,PH,,tt8821182,4.3,608.0,2.304,4.9
2701,tm357708,The Bros,MOVIE,2017,Not Available,102,comedy,KR,,tt7967580,6.1,664.0,4.403,6.5
2702,tm311902,Jim Norton: Mouthful of Shame,MOVIE,2017,Not Available,61,comedy,US,,tt6664120,7.0,1328.0,2.513,6.9
2703,tm244310,Merku Thodarchi Malai,MOVIE,2018,Not Available,122,drama,IN,,tt7794052,8.6,1818.0,2.158,7.4
2704,tm247631,Clair Obscur,MOVIE,2017,Not Available,100,european,TR,,tt4373956,6.5,2468.0,2.392,6.0
2705,ts81485,Ponysitters Club,SHOW,2018,TV-Y,23,family,US,2.0,tt7692572,5.6,117.0,1.96,8.5
2706,tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,Not Available,88,european,FR,,tt9182404,7.9,136.0,4.527,7.8
2707,tm428597,Being Napoleon,MOVIE,2018,Not Available,88,documentation,US,,tt8841814,5.5,125.0,2.028,6.0
2708,tm352033,The Milk System,MOVIE,2018,Not Available,90,documentation,IT,,tt7274546,7.0,532.0,1.613,6.6
2709,tm323602,The Price of Success,MOVIE,2017,Not Available,92,european,FR,,tt6194540,5.7,367.0,4.427,5.9
2710,tm416121,Kuntilanak,MOVIE,2018,Not Available,105,comedy,ID,,tt8512746,4.6,672.0,5.319,6.2
2711,tm430281,Dhh,MOVIE,2018,R,126,family,IN,,tt7613166,7.8,346.0,1.533,9.0
2712,ts80692,REA(L)OVE,SHOW,2018,TV-MA,42,reality,JP,1.0,tt8477194,6.5,220.0,1.091,6.2
2713,tm371622,Malena Pichot: Estupidez compleja,MOVIE,2018,Not Available,50,comedy,AR,,tt7607370,5.7,361.0,2.657,5.3
2714,tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,Not Available,104,romance,PH,,tt7619554,6.2,308.0,3.016,6.9
2715,tm456983,Mauli,MOVIE,2018,Not Available,134,drama,IN,,tt8826936,5.5,365.0,1.025,5.0
2716,ts82323,On Children,SHOW,2018,Not Available,98,family,TW,1.0,tt8507402,7.2,388.0,2.087,7.8
2717,tm410298,Samouni Road,MOVIE,2018,Not Available,129,documentation,IT,,tt8397524,6.7,180.0,1.4,7.2
2718,tm464947,Chief Daddy,MOVIE,2018,Not Available,98,comedy,NG,,tt9652322,4.7,283.0,2.724,5.6
2719,tm319310,CIA: Comrade In America,MOVIE,2017,Not Available,134,action,IN,,tt5925772,6.4,3088.0,2.548,6.0
2720,ts85660,The Sound of Your Heart: Reboot,SHOW,2018,Not Available,34,comedy,KR,2.0,tt7885558,5.9,136.0,3.961,6.4
2721,tm424898,Bayonet,MOVIE,2018,Not Available,101,drama,MX,,tt6472116,5.7,554.0,3.733,6.0
2722,tm351201,In the Family,MOVIE,2017,PG-13,124,comedy,TR,,tt7642818,7.7,23542.0,6.241,6.784
2723,tm429377,Bert Kreischer: Secret Time,MOVIE,2018,Not Available,57,comedy,US,,tt8786466,7.3,2330.0,2.786,7.3
2724,tm299771,Gad Gone Wild,MOVIE,2017,Not Available,57,comedy,FR,,tt6550440,6.9,408.0,5.985,6.8
2725,tm324806,Counterpunch,MOVIE,2017,Not Available,91,documentation,US,,tt7022034,6.7,918.0,11.366,6.7
2726,tm436171,El Potro: lo mejor del amor,MOVIE,2018,Not Available,122,music,AR,,tt9426178,5.2,723.0,3.6,4.8
2727,tm431928,Rajma Chawal,MOVIE,2018,Not Available,129,comedy,IN,,tt6747420,5.7,1853.0,3.305,6.5
2728,ts82705,Cupcake & Dino - General Services,SHOW,2018,TV-Y7,18,comedy,CA,2.0,tt8697554,7.5,694.0,4.925,8.8
2729,tm363088,Russell Howard: Recalibrate,MOVIE,2017,Not Available,69,comedy,GB,,tt7736664,7.4,1621.0,3.065,7.9
2730,tm1068348,Deranged,MOVIE,2017,Not Available,99,thriller,,,tt15057542,3.2,14.0,0.936,
2731,tm375091,Marlon Wayans: Woke-ish,MOVIE,2018,Not Available,68,comedy,US,,tt7655590,6.5,1407.0,5.519,6.3
2732,tm324204,Monster Island,MOVIE,2017,PG,80,comedy,MX,,tt6269658,4.7,739.0,9.182,5.6
2733,ts84200,Best.Worst.Weekend.Ever.,SHOW,2018,TV-PG,24,family,US,1.0,tt7768010,6.3,301.0,3.665,8.0
2734,tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,Not Available,84,documentation,MX,,tt6710214,6.0,1502.0,4.198,6.6
2735,tm443034,Your Son,MOVIE,2018,Not Available,103,action,ES,,tt7807026,6.1,4796.0,10.487,5.7
2736,tm348281,Kingdom of Us,MOVIE,2017,Not Available,109,drama,GB,,tt7321274,6.9,904.0,2.832,7.2
2737,ts85618,Prince of Peoria,SHOW,2018,TV-Y7,26,comedy,US,2.0,tt8001718,5.7,481.0,9.166,7.0
2738,tm445153,Njan Prakashan,MOVIE,2018,G,125,comedy,IN,,tt8286926,7.6,4405.0,2.145,6.8
2739,tm407730,Target,MOVIE,2018,Not Available,93,comedy,ID,,tt8512320,4.0,509.0,1.938,4.1
2740,tm320249,Maria Bamford: Old Baby,MOVIE,2017,Not Available,64,comedy,US,,tt6264596,6.1,945.0,2.146,5.3
2741,tm374226,Gad Elmaleh: American Dream,MOVIE,2018,Not Available,57,comedy,US,,tt8110630,7.2,1047.0,5.923,6.8
2742,tm319477,Rodney King,MOVIE,2017,Not Available,52,drama,US,,tt5601910,5.8,606.0,3.055,5.2
2743,ts84179,Made in Mexico,SHOW,2018,Not Available,50,reality,US,1.0,tt8871764,3.9,759.0,3.541,7.5
2744,tm518107,Alter Ego,MOVIE,2017,Not Available,111,drama,NG,,tt7125822,5.7,58.0,0.6,
2745,tm245383,Te Ata,MOVIE,2017,PG,105,drama,US,,tt4061944,7.4,736.0,4.665,7.3
2746,tm350971,The Last Hour,MOVIE,2017,Not Available,118,drama,PE,,tt7370000,6.3,522.0,3.163,6.8
2747,tm443283,Loudon Wainwright III: Surviving Twin,MOVIE,2018,Not Available,91,documentation,US,,tt9203030,7.1,95.0,1.294,8.0
2748,tm279017,"Michael Bolton's Big, Sexy Valentine's Day Special",MOVIE,2017,Not Available,54,comedy,US,,tt6343706,6.8,2126.0,4.616,6.4
2749,tm349656,A Sort of Family,MOVIE,2017,Not Available,95,crime,PL,,tt6386168,6.3,701.0,3.64,6.4
2750,tm512751,In Line,MOVIE,2017,Not Available,115,drama,NG,,tt7492760,6.1,34.0,0.925,
2751,tm353875,All the Reasons to Forget,MOVIE,2017,Not Available,90,drama,BR,,tt6964520,6.2,526.0,3.5,7.3
2752,tm327219,Buddy Thunderstruck: The Maybe Pile,MOVIE,2017,Not Available,13,comedy,US,,,,,1.926,7.5
2753,tm315865,Laerte-se,MOVIE,2017,Not Available,100,documentation,BR,,tt6795136,7.0,694.0,3.27,7.2
2754,ts106612,Chicken Soup for the Soul's Being Dad,SHOW,2018,TV-PG,40,reality,,1.0,tt8908110,,,,
2755,tm369433,Awe!,MOVIE,2018,Not Available,115,scifi,IN,,tt7797658,7.7,5054.0,1.739,7.0
2756,tm435144,Notes from Dunblane: Lessons from a School Shooting,MOVIE,2018,Not Available,23,documentation,US,,,,,3.23,6.1
2757,tm437159,ReMastered: Who Shot the Sheriff,MOVIE,2018,Not Available,57,history,US,,tt9118620,6.9,1430.0,2.782,6.9
2758,tm414595,Period. End of Sentence.,MOVIE,2018,Not Available,26,documentation,US,,,,,6.812,8.0
2759,tm459527,Good Game: The Beginning,MOVIE,2018,PG-13,104,sport,TR,,tt8510324,4.4,1841.0,2.629,2.4
2760,tm444564,Tattoo of Revenge,MOVIE,2018,R,150,romance,MX,,tt8276106,4.9,117.0,2.844,5.0
2761,tm446574,Love Jacked,MOVIE,2018,PG-13,100,comedy,CA,,tt4329242,5.8,2215.0,6.833,6.1
2762,tm356684,Animas,MOVIE,2018,Not Available,83,drama,BE,,tt9620806,,,9.733,4.9
2763,tm858471,The Bridge,MOVIE,2017,Not Available,115,romance,CA,,tt8193396,5.6,38.0,0.6,
2764,tm430090,The Last Runaway,MOVIE,2018,Not Available,107,drama,PY,,tt7606620,5.9,727.0,19.794,7.1
2765,tm351181,Turkish Dance School,MOVIE,2017,PG-13,106,drama,TR,,tt7533878,5.6,2202.0,4.629,5.5
2766,tm504329,Bigger Than Africa,MOVIE,2018,Not Available,87,documentation,NG,,tt8110440,7.0,31.0,1.156,
2767,tm431081,Lionheart,MOVIE,2018,Not Available,95,comedy,NG,,tt7707314,5.6,1458.0,2.971,6.0
2768,tm446987,Russell Brand: Re:Birth,MOVIE,2018,Not Available,63,comedy,GB,,tt9349942,6.5,1221.0,1.242,6.6
2769,tm375547,El club de los buenos infieles,MOVIE,2018,Not Available,90,european,ES,,tt3398808,5.5,664.0,3.669,5.1
2770,tm348175,Jeff Dunham: Relative Disaster,MOVIE,2017,Not Available,70,comedy,IE,,tt7364706,6.4,1274.0,3.065,6.7
2771,tm351720,The Most Assassinated Woman in the World,MOVIE,2018,Not Available,102,drama,GB,,tt6186696,5.3,1092.0,4.162,5.2
2772,tm492277,Semesta,MOVIE,2018,Not Available,88,documentation,ID,,tt9097372,7.3,111.0,1.759,8.0
2773,tm461349,Stars in the Sky: A Hunting Story,MOVIE,2018,Not Available,69,documentation,US,,tt10078502,7.2,343.0,1.837,5.5
2774,tm425748,Cook Off,MOVIE,2017,PG,116,romance,ZW,,tt7981318,6.0,354.0,1.537,6.1
2775,tm411257,Kevin James: Never Don't Give Up,MOVIE,2018,PG,62,comedy,US,,tt8324578,6.2,1468.0,3.783,6.3
2776,tm403197,Heaven Without People,MOVIE,2017,Not Available,91,drama,LB,,tt7583280,7.6,1253.0,1.401,7.0
2777,tm368729,My Birthday Song,MOVIE,2018,Not Available,95,thriller,IN,,tt4907094,5.6,282.0,0.712,5.5
2778,tm138667,Taramani,MOVIE,2017,Not Available,150,romance,IN,,tt4328934,7.5,1639.0,2.616,6.6
2779,tm314272,Love.com,MOVIE,2017,Not Available,92,comedy,BR,,tt5635808,5.8,757.0,5.452,6.8
